,ata_energy,data_energy_per_atom,data_volume,data_formation_energy_per_atom,data_nsites,data_nelements,data_e_above_hull,data_band_gap,data_density,data_total_magnetization,data_oxide_num,G_Reuss,G_VRH,G_Voigt,G_Voigt_Reuss_Hill,K_Reuss,K_VRH,K_Voigt,K_Voigt_Reuss_Hill,elastic_anisotropy,elastic_tensor00,elastic_tensor01,elastic_tensor02,elastic_tensor03,elastic_tensor04,elastic_tensor05,elastic_tensor10,elastic_tensor11,elastic_tensor12,elastic_tensor13,elastic_tensor14,elastic_tensor15,elastic_tensor20,elastic_tensor21,elastic_tensor22,elastic_tensor23,elastic_tensor24,elastic_tensor25,elastic_tensor30,elastic_tensor31,elastic_tensor32,elastic_tensor33,elastic_tensor34,elastic_tensor35,elastic_tensor40,elastic_tensor41,elastic_tensor42,elastic_tensor43,elastic_tensor44,elastic_tensor45,elastic_tensor50,elastic_tensor51,elastic_tensor52,elastic_tensor53,elastic_tensor54,elastic_tensor55,homogeneous_poisson,poisson_ratio,universal_anisotropy,compliance_tensor00,compliance_tensor01,compliance_tensor02,compliance_tensor03,compliance_tensor04,compliance_tensor05,compliance_tensor10,compliance_tensor11,compliance_tensor12,compliance_tensor13,compliance_tensor14,compliance_tensor15,compliance_tensor20,compliance_tensor21,compliance_tensor22,compliance_tensor23,compliance_tensor24,compliance_tensor25,compliance_tensor30,compliance_tensor31,compliance_tensor32,compliance_tensor33,compliance_tensor34,compliance_tensor35,compliance_tensor40,compliance_tensor41,compliance_tensor42,compliance_tensor43,compliance_tensor44,compliance_tensor45,compliance_tensor50,compliance_tensor51,compliance_tensor52,compliance_tensor53,compliance_tensor54,compliance_tensor55,nsites,eij_max,piezoelectric_tensor00,piezoelectric_tensor01,piezoelectric_tensor02,piezoelectric_tensor03,piezoelectric_tensor04,piezoelectric_tensor05,piezoelectric_tensor10,piezoelectric_tensor11,piezoelectric_tensor12,piezoelectric_tensor13,piezoelectric_tensor14,piezoelectric_tensor15,piezoelectric_tensor20,piezoelectric_tensor21,piezoelectric_tensor22,piezoelectric_tensor23,piezoelectric_tensor24,piezoelectric_tensor25,v_max00,v_max01,v_max02,e_electronic00,e_electronic01,e_electronic02,e_electronic10,e_electronic11,e_electronic12,e_electronic20,e_electronic21,e_electronic22,e_total00,e_total01,e_total02,e_total10,e_total11,e_total12,e_total20,e_total21,e_total22,n,poly_electronic,poly_total
113,-39.2596746,-5.608524942857143,200.795648546268,-1.2273918508333332,7,3,0.0394613775510217,1.931,2.695804664729433,0.001093,0,1.0,3.0,5.0,3.0,3.0,6.0,8.0,6.0,32.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,32.17,253.4,-3.2,-3.2,0.0,0.0,0.0,-3.2,31.3,-1.0,0.0,-0.0,0.0,-3.2,-1.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,321.5,0.0,0.0,0.0,-0.0,0.0,0.0,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,7,0.053109999999999984,0.0,0.0,0.0,0.053109999999999984,0.0,0.0,0.0,0.0,0.0,0.0,-0.004739999999999993,0.0,0.0,0.0,0.0,0.0,0.0,-0.004739999999999993,1.0,0.0,0.0,3.1777769999999994,0.0,0.0,0.0,3.266748999999998,0.0,0.0,0.0,3.266748999999998,3.4952709999999994,0.0,0.0,0.0,4.336454499999998,0.0,4.336454499999998,4.336454499999998,4.336454499999998,1.7991919482552898,3.237091666666666,4.056059999999999
114,-18.449306,-6.149768666666667,72.37520757094629,-1.2142039549999997,3,3,0.0,0.0492999999999996,10.99781907444004,2.58e-05,0,47.0,48.0,48.0,48.0,99.0,99.0,99.0,99.0,0.0,160.0,68.0,68.0,0.0,0.0,0.0,68.0,160.0,68.0,0.0,0.0,0.0,68.0,68.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.29,0.29,0.0,8.4,-2.5,-2.5,0.0,-0.0,-0.0,-2.5,8.4,-2.5,-0.0,0.0,0.0,-2.5,-2.5,8.4,-0.0,-0.0,0.0,0.0,-0.0,-0.0,20.6,0.0,-0.0,-0.0,0.0,-0.0,0.0,20.6,-0.0,-0.0,0.0,0.0,-0.0,-0.0,20.6,3,0.3477600000000003,0.0,0.0,0.0,-0.3477600000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.3477600000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.3477600000000003,1.0,0.0,0.0,23.510617999999997,0.0,0.0,0.0,23.510617999999997,0.0,0.0,0.0,23.510617999999997,24.780962666666664,0.0,0.0,0.0,24.780962666666664,0.0,24.780962666666664,24.780962666666664,24.780962666666664,4.84877489681672,23.510617999999997,24.780962666666664
115,-8.8217452,-4.4108726,34.82368030586535,-0.7932104286718751,2,2,0.0,2.8976,4.194882439247549,0.0,0,41.0,43.0,46.0,43.0,49.0,49.0,49.0,49.0,0.54,88.0,30.0,30.0,0.0,0.0,0.0,30.0,88.0,30.0,0.0,0.0,0.0,30.0,30.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.16,0.16,0.54,13.6,-3.4,-3.4,0.0,-0.0,-0.0,-3.4,13.6,-3.4,-0.0,0.0,0.0,-3.4,-3.4,13.6,-0.0,-0.0,0.0,0.0,-0.0,-0.0,17.7,0.0,-0.0,-0.0,0.0,-0.0,0.0,17.7,-0.0,-0.0,0.0,0.0,-0.0,-0.0,17.7,2,0.20803333333333376,0.0,0.0,0.0,0.20803333333333376,0.0,0.0,0.0,0.0,0.0,0.0,0.20803333333333374,0.0,0.0,0.0,0.0,0.0,0.0,0.20803333333333376,0.0,1.0,0.0,6.017109000000004,0.0,0.0,0.0,6.017109000000004,0.0,0.0,0.0,6.017109000000004,7.786780000000003,0.0,0.0,0.0,7.786780000000003,0.0,7.786780000000002,7.786780000000002,7.786780000000002,2.4529796167110733,6.017109000000004,7.786780000000003
116,-8.55720446,-4.27860223,46.25274642565804,-1.7436593382291663,2,2,0.0156509449999999,3.5792,2.0237627907067632,3.28e-05,0,16.0,19.0,22.0,19.0,55.0,55.0,55.0,55.0,1.71,68.0,48.0,48.0,0.0,0.0,0.0,48.0,68.0,48.0,0.0,0.0,0.0,48.0,48.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.34,0.34,1.71,36.6,-15.3,-15.3,0.0,0.0,0.0,-15.3,36.6,-15.3,-0.0,0.0,-0.0,-15.3,-15.3,36.6,-0.0,-0.0,0.0,0.0,-0.0,-0.0,33.4,0.0,0.0,0.0,0.0,-0.0,0.0,33.4,-0.0,0.0,-0.0,0.0,0.0,-0.0,33.4,2,0.3354066666666664,0.0,0.0,0.0,0.3354066666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.33540666666666635,0.0,0.0,0.0,0.0,0.0,0.0,0.3354066666666664,0.0,1.0,0.0,4.039166000000005,0.0,0.0,0.0,4.039166000000005,0.0,0.0,0.0,4.039166000000005,6.685186000000007,0.0,0.0,0.0,6.685186000000007,0.0,6.685186000000007,6.685186000000007,6.685186000000007,2.0097676482618594,4.039166000000005,6.685186000000006
117,-104.98032241,-8.748360200833334,136.77589339767667,-3.3961987616666662,12,3,0.0034754762500011,3.9783,5.758365861151363,0.0002097,1,43.0,55.0,67.0,55.0,194.0,196.0,199.0,196.0,2.76,351.0,179.0,108.0,0.0,0.0,0.0,179.0,351.0,108.0,0.0,0.0,0.0,108.0,108.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.37,0.37,2.76,4.0,-1.8,-0.8,-0.0,-0.0,0.0,-1.8,4.0,-0.8,0.0,-0.0,0.0,-0.8,-0.8,3.9,-0.0,0.0,0.0,-0.0,0.0,-0.0,41.5,-0.0,0.0,-0.0,-0.0,0.0,-0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,11.6,12,2.5188750000000004,0.0,0.0,0.0,2.5188750000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.518875,0.0,0.0,0.0,0.0,0.0,0.0,0.7865299999999997,1.0,0.0,0.0,5.461367,0.0,0.0,0.0,5.461367,0.0,0.0,0.0,5.008060999999999,29.768725999999994,0.0,0.0,0.0,29.768725999999994,0.0,16.722287999999995,16.722287999999995,16.722287999999995,2.3044012237455527,5.310265,25.419913333333326
118,-89.82547109,-7.485455924166666,188.26142747906692,-3.128535329761904,12,3,0.0024524158333436,5.479900000000001,2.1513441010533465,0.0,1,27.0,31.0,34.0,31.0,9.0,9.0,9.0,9.0,1.22,38.0,-1.0,-6.0,0.0,0.0,0.0,-1.0,37.0,-5.0,0.0,0.0,0.0,-6.0,-5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,-0.28,-0.28,1.22,27.404347396787298,1.1888399046294136,5.165554452188494,0.0,0.0,0.0,1.1888399046294138,27.301077043964774,4.276856192885036,0.0,0.0,0.0,5.165554452188495,4.276856192885036,31.342133202348904,0.0,0.0,0.0,0.0,0.0,0.0,18.959810027712848,0.0,0.0,0.0,0.0,0.0,0.0,18.34786020899561,0.0,0.0,0.0,0.0,0.0,0.0,44.967092912239586,12,2.1131299999999995,0.0,0.0,0.0,-0.37078999999999995,0.0,0.0,0.0,0.0,0.0,0.0,-2.1131299999999995,0.0,0.0,0.0,0.0,0.0,0.0,-0.47907999999999984,0.0,0.0,1.0,2.2885959999999996,0.0,0.0,0.0,2.2848699999999997,0.0,0.0,0.0,2.305287,2.6921589999999997,0.0,0.0,0.0,35.92962599999999,0.0,12.353789999999998,12.353789999999998,12.353789999999998,1.5142383123757854,2.2929176666666664,16.99185833333333
119,-38.04397103,-7.608794206000001,68.98476581295094,-2.73986644675,5,3,0.0,1.9569,7.29511216565533,0.0002097,1,31.0,39.0,46.0,39.0,44.0,63.0,81.0,63.0,3.29,173.0,79.0,46.0,0.0,0.0,0.0,79.0,173.0,46.0,0.0,0.0,0.0,46.0,46.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.24,0.24,3.29,8.5,-2.1,-6.7,-0.0,0.0,0.0,-2.1,8.5,-6.7,-0.0,-0.0,-0.0,-6.7,-6.7,37.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,28.4,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,28.4,0.0,0.0,-0.0,-0.0,-0.0,0.0,11.5,5,3.6330572166427553,0.0,0.0,0.0,0.0,3.2598899999999995,0.0,0.0,0.0,0.0,3.25989,0.0,0.0,1.6436500000000005,1.6436500000000005,2.79212,0.0,0.0,0.0,0.0,0.0,1.0,6.598517,0.0,0.0,0.0,6.598517,0.0,0.0,0.0,6.120438999999999,55.0015435,0.0,0.0,0.0,55.0015435,0.0,17.114021,17.114021,17.114021,2.5375495397463017,6.439157666666667,42.37236933333333
120,-121.011434,-10.084286166666669,287.76996215958496,-0.4632625515866652,12,2,0.0875108271033315,0.9598,4.889889750160208,5.9e-06,0,25.0,26.0,26.0,26.0,121.0,121.0,121.0,121.0,0.25,159.0,108.0,97.0,0.0,0.0,0.0,108.0,147.0,108.0,0.0,0.0,0.0,97.0,108.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.4,0.4,0.25,13.3,-7.6,-3.0,0.0,0.0,-0.0,-7.6,18.1,-7.6,0.0,-0.0,-0.0,-3.0,-7.6,13.3,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.0,0.0,0.0,-0.0,-0.0,0.0,51.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,32.6,12,0.14722203775250506,0.12552000000000008,-0.07674000000000003,-0.005480000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13393000000000002,0.0,0.0,0.0,0.0,-0.01050000000000001,0.0,1.0,0.0,0.0,9.925262,0.0,0.0,0.0,9.566054,0.0,0.0,0.0,9.357305,23.967123,0.0,0.0,0.0,23.159364,0.0,21.694505,21.694505,21.694505,3.10100096742971,9.616207,22.940330666666664
121,-65.77422778,-5.481185648333334,172.98074164767235,-2.1513599739583333,12,3,0.0,2.9833,3.1989140690697018,0.00070735,1,26.0,28.0,29.0,28.0,53.0,53.0,54.0,53.0,0.49,86.0,44.0,34.0,0.0,0.0,0.0,44.0,103.0,31.0,0.0,0.0,0.0,34.0,31.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.28,0.28,0.49,16.3,-5.5,-4.9,0.0,0.0,0.0,-5.5,12.9,-2.8,0.0,0.0,0.0,-4.9,-2.8,16.1,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,56.2,12,0.9552308312654068,0.0,0.0,0.0,0.0,0.08301999999999998,0.0,0.0,0.0,0.0,-0.19725999999999996,0.0,0.0,-0.24396999999999996,-0.19724999999999995,0.90224,0.0,0.0,0.0,0.0,0.0,1.0,2.9397079999999995,0.0,0.0,0.0,3.0155419999999995,0.0,0.0,0.0,2.784679,8.475328999999999,0.0,0.0,0.0,17.988014999999994,0.0,8.691651,8.691651,8.691651,1.706842015731587,2.9133096666666667,11.718331666666664
122,-22.42510761,-5.6062769025,93.77749785653002,-1.2170008320052084,4,3,0.0089775853124978,1.1056,5.495823559788307,2.7e-05,0,26.0,28.0,30.0,28.0,62.0,62.0,62.0,62.0,0.64,110.0,40.0,38.0,7.0,0.0,0.0,40.0,110.0,38.0,-7.0,0.0,0.0,38.0,38.0,106.0,0.0,0.0,0.0,7.0,-7.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,0.0,0.0,0.0,7.0,35.0,0.3,0.3,0.64,11.8,-3.6,-2.9,-5.3,-0.0,-0.0,-3.6,11.8,-2.9,5.3,0.0,-0.0,-2.9,-2.9,11.5,-0.0,0.0,0.0,-5.3,5.3,0.0,50.1,-0.0,0.0,-0.0,0.0,-0.0,-0.0,50.1,-10.6,-0.0,-0.0,0.0,0.0,-10.6,30.8,4,0.4741418122968772,0.0,0.0,0.0,0.0,-0.29996999847121564,0.25964249931765404,0.259642499317654,-0.25964250202426087,0.0,-0.29997000159821086,0.0,0.0,-0.14169999926143412,-0.14170000073856592,-0.25248000000000004,0.0,0.0,0.0,-0.0,1.0,0.0,10.168471947000096,9.179852966667568e-08,0.0,9.179852966667568e-08,10.168472052999906,0.0,0.0,0.0,9.61022,20.47353189330646,1.8483014407877363e-07,7.511572974109961e-19,1.8483014407877363e-07,20.473532106729927,-4.336808723848359e-19,12.771921,12.771921,12.771921,3.159491731275776,9.982388,17.906328333345463
123,-33.58723,-2.798935833333333,338.43170967116055,-1.5432149805066666,12,2,0.0008766550000003,0.0405999999999999,2.6753566689542145,0.0,0,5.0,5.0,6.0,5.0,7.0,7.0,8.0,7.0,1.05,19.0,6.0,2.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,0.0,0.0,2.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.21,0.21,1.05,68.2,-46.0,-0.4,0.0,0.0,0.0,-46.0,147.3,-20.8,0.0,0.0,0.0,-0.4,-20.8,59.2,0.0,0.0,0.0,0.0,0.0,0.0,138.6,0.0,0.0,0.0,0.0,0.0,0.0,283.5,0.0,0.0,0.0,0.0,0.0,0.0,140.5,12,0.1337955896134099,0.0,0.0,0.0,0.0,0.04161,0.0,0.0,0.0,0.0,0.048809999999999985,0.0,0.0,-0.05053999999999999,0.06959,-0.10249,0.0,0.0,0.0,0.0,0.0,1.0,2.847937,0.0,0.0,0.0,2.756252,0.0,0.0,0.0,2.8386739999999997,5.752585,0.0,0.0,0.0,4.33878,0.0,5.420603,5.420603,5.420603,1.6775838776844114,2.8142876666666665,5.170656
124,-45.3245861,-5.6655732625,147.9080567251228,-0.8076841973958331,8,3,0.0,0.7568000000000001,5.029493241696318,0.0,0,24.0,26.0,28.0,26.0,75.0,77.0,79.0,77.0,0.99,113.0,43.0,59.0,-1.0,0.0,0.0,43.0,113.0,59.0,1.0,0.0,0.0,59.0,59.0,159.0,0.0,0.0,0.0,-1.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-1.0,0.0,0.0,0.0,0.0,-1.0,35.0,0.35,0.35,0.99,11.6,-2.7,-3.3,0.6,0.0,0.0,-2.7,11.6,-3.3,-0.6,0.0,0.0,-3.3,-3.3,8.7,-0.0,0.0,-0.0,0.6,-0.6,-0.0,63.1,0.0,0.0,0.0,0.0,-0.0,0.0,63.1,1.3,0.0,0.0,-0.0,0.0,1.3,28.5,8,0.8924736141132068,0.0,0.0,0.0,0.0,0.5815800178184916,-0.4786825048677835,-0.4786825048677836,0.4786824853911567,0.0,0.5815799941551708,0.0,0.0,0.021370000434751155,0.021369999565248897,0.29101999999999983,0.0,0.0,0.0,0.0,1.0,-0.0,12.557142755462438,-4.4247388153451084e-07,6.794774717768313e-17,-4.4247388153451084e-07,12.557142244537566,8.063289471737792e-18,6.794774717768313e-17,8.063289471737792e-18,12.421435999999998,24.20243049230286,-8.528168855548302e-07,5.1822699861766536e-15,-8.528168855548302e-07,24.20242950755466,6.14993766612482e-16,13.852289999999998,13.852289999999998,13.852289999999998,3.537217409207413,12.511907,20.752383333285838
125,-66.13262594,-8.2665782425,176.04061701148683,-1.1020472356727584,8,3,0.0,2.2255,6.449455512346636,9.24e-05,0,31.0,32.0,33.0,32.0,46.0,46.0,46.0,46.0,0.39,97.0,5.0,33.0,0.0,0.0,0.0,5.0,97.0,33.0,0.0,0.0,0.0,33.0,33.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.22,0.22,0.39,12.0,1.2,-5.2,0.0,0.0,0.0,1.2,12.0,-5.2,0.0,0.0,0.0,-5.2,-5.2,16.3,0.0,-0.0,-0.0,0.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,-0.0,0.0,27.7,0.0,0.0,0.0,-0.0,0.0,0.0,41.6,8,0.22450999999999988,0.0,0.0,0.0,-0.22450999999999988,0.0,0.0,0.0,0.0,0.0,0.0,-0.22450999999999988,0.0,0.0,0.0,0.0,0.0,0.0,-0.025850000000000036,0.0,1.0,0.0,6.238955000000001,0.0,0.0,0.0,6.238955000000001,3.071018099233715e-18,0.0,3.071018099233715e-18,6.269829999999998,16.3014255,0.0,0.0,0.0,16.3014255,1.0330899912514535e-16,17.340059999999998,17.340059999999998,17.340059999999998,2.499849328792971,6.249246666666667,16.647637
126,-30.82544076,-3.853180095,224.85828168690813,-0.5911793961718748,8,2,0.0,1.2567000000000002,4.391991759201682,0.0030614,0,2.0,9.0,16.0,9.0,5.0,14.0,23.0,14.0,38.57,78.0,18.0,2.0,0.0,0.0,0.0,18.0,78.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.24,0.24,38.57,13.6,-3.1,-4.0,-0.0,0.0,0.0,-3.1,13.6,-4.0,-0.0,0.0,0.0,-4.0,-4.0,197.9,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1101.9,0.0,0.0,0.0,0.0,-0.0,0.0,1101.9,-0.0,0.0,0.0,-0.0,-0.0,0.0,33.4,8,0.2803748923281027,0.0,0.0,0.0,0.0,0.0,-0.1982550123740966,-0.19825501237409657,0.19825496290515307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,7.546016941448114,-1.6306351984241019e-06,0.0,-1.6306351984241019e-06,7.546015058551833,0.0,0.0,0.0,4.391231000000001,10.699639334833067,-2.3121083139177045e-06,0.0,-2.3121083139177045e-06,10.69963666503902,0.0,4.576069000000001,4.576069000000001,4.576069000000001,2.5484153900021838,6.494420999999982,8.658448333290696
127,-46.29924093,-5.144360103333334,157.14994440866022,-0.9017113269444452,9,3,0.0,1.4548000000000003,4.546920006726615,0.0006366,0,37.0,37.0,38.0,37.0,76.0,76.0,76.0,76.0,0.14,127.0,52.0,56.0,0.0,0.0,0.0,52.0,127.0,56.0,0.0,0.0,0.0,56.0,56.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.29,0.29,0.14,10.8,-2.6,-4.3,0.0,0.0,0.0,-2.6,10.8,-4.3,0.0,-0.0,0.0,-4.3,-4.3,13.8,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,-0.0,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,21.2,9,0.18164000000000002,0.0,0.0,0.0,0.18164,0.0,0.0,0.0,0.0,0.0,0.0,0.18164000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.028619999999999993,0.0,1.0,0.0,9.794128,0.0,0.0,0.0,9.794128,0.0,0.0,0.0,9.790504,10.740964,0.0,0.0,0.0,10.740964,0.0,10.758655000000001,10.758655000000001,10.758655000000001,3.1293641526674394,9.79292,10.746861
128,-34.77645492,-8.69411373,23.87641842781525,-1.378182315356666,4,2,0.0946667325000003,5.363,3.452005209051759,0.0,0,380.0,383.0,387.0,383.0,373.0,373.0,373.0,373.0,0.1,929.0,130.0,57.0,0.0,0.0,0.0,130.0,929.0,57.0,0.0,0.0,0.0,57.0,57.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.12,0.12,0.1,1.1,-0.2,-0.1,-0.0,-0.0,-0.0,-0.2,1.1,-0.1,-0.0,0.0,-0.0,-0.1,-0.1,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2.5,4,1.2344215787971315,0.0,0.0,0.0,0.0,0.3935950225039408,0.0,0.0,0.0,0.0,0.39359497590669196,0.0,0.0,0.4032700238713316,0.40326997612867105,-1.0947799999999999,0.0,0.0,0.0,0.0,-1.0,-0.0,4.5700907705238025,6.317514376189665e-17,0.0,6.317514376189665e-17,4.570090229476167,0.0,0.0,0.0,4.733508999999999,6.714238897444442,6.037139986892958e-17,2.0888958975376617e-38,6.037139986892958e-17,6.714238102553648,1.1293772630057337e-21,7.275614999999998,7.275614999999998,7.275614999999998,2.1504797914263976,4.624563333333323,6.901363999999362
129,-21.71661705,-7.23887235,62.64935350174664,-1.30833405875,3,2,0.0001997633333328,1.5775999999999994,4.242701217710914,4.8e-06,0,1.0,18.0,35.0,18.0,3.0,27.0,50.0,27.0,140.72,179.0,45.0,1.0,0.0,0.0,0.0,45.0,179.0,1.0,-0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.23,0.23,140.72,6.0,-1.5,-1.5,-2.0,-0.0,-0.0,-1.5,6.0,-1.5,2.0,0.0,-0.0,-1.5,-1.5,322.3,-0.0,0.0,0.0,-2.0,2.0,-0.0,1655.1,-0.0,0.0,-0.0,0.0,0.0,-0.0,1655.1,-4.1,-0.0,-0.0,0.0,0.0,-4.1,15.0,3,0.729112086409497,0.0,0.0,0.0,0.0,0.002299999692584652,0.5155574646120262,0.5155574646120262,-0.515557606121362,0.0,0.00230000032388439,0.0,0.0,0.0,0.0,0.006320000000000003,0.0,0.0,0.0,-0.0,1.0,0.0,13.24777968188677,3.149066279739543e-06,1.6399914673605296e-23,3.149066279739543e-06,13.247783318113305,4.971319000136763e-17,1.6399914673605296e-23,4.971319000136763e-17,3.701994,13.395910661564008,3.1842777857005178e-06,1.6583291472244016e-23,3.1842777857005178e-06,13.395914338449264,5.0447702295941725e-17,3.709086,3.709086,3.709086,3.1726727428673382,10.065852333333359,10.166970333337757
130,-28.92545665,-4.132208092857143,149.2738480614717,-1.1025509625,7,3,0.008585601428571,1.8997,3.7056087074453177,1e-07,0,26.0,29.0,32.0,29.0,45.0,45.0,45.0,45.0,0.98,73.0,43.0,28.0,0.0,0.0,0.0,43.0,73.0,28.0,0.0,0.0,0.0,28.0,28.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.23,0.23,0.98,22.1,-11.3,-4.6,0.0,0.0,-0.0,-11.3,22.1,-4.6,0.0,-0.0,0.0,-4.6,-4.6,19.1,0.0,0.0,-0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,-0.0,0.0,0.0,28.8,-0.0,-0.0,0.0,-0.0,0.0,-0.0,19.8,7,0.08004499999999996,0.0,0.0,0.0,-0.08004499999999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.08004499999999995,0.0,0.0,0.0,0.0,0.0,0.0,-0.07086999999999997,1.0,0.0,0.0,6.0844499999999995,0.0,0.0,0.0,6.0844499999999995,-1.0832261160036732e-17,0.0,-1.0832261160036732e-17,5.951866999999998,9.742395499999997,0.0,0.0,0.0,9.742395499999997,-4.4631983062490845e-17,9.196115999999996,9.196115999999996,9.196115999999996,2.4576931595841387,6.040255666666666,9.56030233333333
